model,source,pc1,pc2
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
scratch,posterior,-0.3282308578491211,0.17583195865154266
